,_id,deleted,endTime,exercise,initialStartTime,metric,removed,rpe,setID,setNumber,startTime,tags,userID,weight,workoutID
60758,84ece2a2-e59c-4753-bffa-ef6eff5327a7,0.0,,bench,2018-05-16T17:50:53.099Z,kgs,0.0,7.5,84ece2a2-e59c-4753-bffa-ef6eff5327a7,24.0,,['mimi '],5aa35456880e87b3f32ddf7c,40,21b51e5a-6a80-48d8-827b-b2309f4cd405
61046,858a1b79-75c3-42fc-aada-8a43c0607eff,0.0,,squat,2018-05-12T12:30:56.113Z,kgs,0.0,8,858a1b79-75c3-42fc-aada-8a43c0607eff,3.0,,['harr'],5aa35456880e87b3f32ddf7c,105,ac1ca1f7-552e-4350-a77d-9ee0287d5aa2
61117,85adfe98-65f7-4db5-b92f-7ae576298dcc,0.0,,squat,2018-05-22T23:04:28.038Z,kgs,0.0,6.5,85adfe98-65f7-4db5-b92f-7ae576298dcc,4.0,,['matt'],5aa35456880e87b3f32ddf7c,137.5,0e6dd975-b54d-4e4d-ab2f-d240105f4697
61516,867eefdd-da9b-4e4d-a9ba-d9b39f57d345,0.0,,bench,2018-05-17T23:25:12.382Z,kgs,0.0,< 5.5,867eefdd-da9b-4e4d-a9ba-d9b39f57d345,18.0,,"['chase', '5.5 rpe']",5aa35456880e87b3f32ddf7c,80,069415c7-5299-4dd3-a548-e201d5fa7c81
61674,86d79176-af4f-4e59-a628-98a0b81431ad,0.0,,bench,2018-05-23T01:14:11.540Z,kgs,0.0,8,86d79176-af4f-4e59-a628-98a0b81431ad,26.0,,['mimi'],5aa35456880e87b3f32ddf7c,45,0e6dd975-b54d-4e4d-ab2f-d240105f4697
61939,876efea2-25b2-4f62-af36-ce841eda2514,0.0,,bench,2018-05-26T16:53:59.624Z,kgs,0.0,< 5.5,876efea2-25b2-4f62-af36-ce841eda2514,6.0,,"['matt', '5.5 rpe']",5aa35456880e87b3f32ddf7c,101,c4febac1-c026-4828-950a-d5c377810f42
61953,87796c2b-c1ef-4cee-841d-9721065c0410,0.0,,bench,2018-05-16T00:04:55.259Z,kgs,0.0,10,87796c2b-c1ef-4cee-841d-9721065c0410,35.0,,['chase'],5aa35456880e87b3f32ddf7c,97.5,c1d046a3-bf4e-4ba8-a43a-2568a3b21620
62784,895f22c9-7775-4388-9e1e-a80acbb33cc7,0.0,,bench,2018-05-19T16:42:19.488Z,kgs,0.0,< 5.5,895f22c9-7775-4388-9e1e-a80acbb33cc7,43.0,,['elisa'],5aa35456880e87b3f32ddf7c,32.5,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
62838,89800cf3-5090-4e02-bba6-08d3716d2d08,0.0,,squat,2018-05-12T15:17:31.219Z,kgs,0.0,7.5,89800cf3-5090-4e02-bba6-08d3716d2d08,2.0,,['mimi'],5aa35456880e87b3f32ddf7c,62.5,bafb2bf6-d950-4ac8-a254-42f60e9eebe4
63091,8a18c2fd-321f-4ef7-8cbb-103eaa4be7df,0.0,,squat2,2018-05-24T23:00:12.839Z,kgs,0.0,< 5.5,8a18c2fd-321f-4ef7-8cbb-103eaa4be7df,1.0,,"['mimi ', '5.5 rpe']",5aa35456880e87b3f32ddf7c,65,7e166282-3e2e-4b31-b419-8f70734fc65e
63313,8a8cdb67-0266-42e1-8c5f-d63dc639a75b,0.0,,squat,2018-05-15T22:33:24.317Z,kgs,0.0,6,8a8cdb67-0266-42e1-8c5f-d63dc639a75b,9.0,,['elisa'],5aa35456880e87b3f32ddf7c,64,c1d046a3-bf4e-4ba8-a43a-2568a3b21620
63890,8bc9a056-2a7e-421e-aee1-4a83fd83f957,0.0,,squat,2018-05-12T14:51:16.246Z,kgs,0.0,6.5,8bc9a056-2a7e-421e-aee1-4a83fd83f957,1.0,,['mimi'],5aa35456880e87b3f32ddf7c,57.5,bafb2bf6-d950-4ac8-a254-42f60e9eebe4
63983,8bf67c34-1d46-47c8-aae6-a3dbff589905,0.0,,squat,2018-05-19T15:23:33.410Z,kgs,0.0,< 5.5,8bf67c34-1d46-47c8-aae6-a3dbff589905,17.0,,"['elisa', '5 rpe']",5aa35456880e87b3f32ddf7c,64.5,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
64189,8c64f7b6-7aa4-45ad-8d58-e93bb4ab4a8c,0.0,,squat,2018-05-14T23:49:54.838Z,kgs,0.0,10,8c64f7b6-7aa4-45ad-8d58-e93bb4ab4a8c,7.0,,"['fail', 'mimi']",5aa35456880e87b3f32ddf7c,95,8ece7813-09a3-4117-bcae-c1487e37dfb4
64482,8d1987df-a92f-4371-aa41-c36773e540e0,0.0,,bench,2018-05-12T17:24:49.702Z,kgs,0.0,7,8d1987df-a92f-4371-aa41-c36773e540e0,21.0,,['elisa'],5aa35456880e87b3f32ddf7c,42,bafb2bf6-d950-4ac8-a254-42f60e9eebe4
64955,8e168a9a-d61f-4ce0-bce5-2f0be942ff3e,0.0,,bench,2018-05-23T23:51:22.504Z,kgs,0.0,9,8e168a9a-d61f-4ce0-bce5-2f0be942ff3e,10.0,,['chase'],5aa35456880e87b3f32ddf7c,96,ea75c10c-b19e-4984-8b6f-66a0227d0674
65237,8eaf7c5e-f058-481d-b794-c701bc07996e,0.0,,bench,2018-05-16T00:09:06.398Z,kgs,0.0,10,8eaf7c5e-f058-481d-b794-c701bc07996e,37.0,,['elisa'],5aa35456880e87b3f32ddf7c,42.5,c1d046a3-bf4e-4ba8-a43a-2568a3b21620
65374,8efa6acf-46a1-4348-b088-8ba12896e776,0.0,,bench,2018-05-19T16:16:17.157Z,kgs,0.0,< 5.5,8efa6acf-46a1-4348-b088-8ba12896e776,37.0,,"['mimi', '5.5 rpe']",5aa35456880e87b3f32ddf7c,32.5,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
66157,90bb3398-1402-43f2-bb1f-2592d993f09c,0.0,,bench,2018-05-19T16:49:56.197Z,kgs,0.0,10,90bb3398-1402-43f2-bb1f-2592d993f09c,45.0,,['mimi '],5aa35456880e87b3f32ddf7c,40,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
66835,9248ec31-621e-4971-9c93-4a062af94465,0.0,,squat,2018-05-19T15:14:08.782Z,kgs,0.0,< 5.5,9248ec31-621e-4971-9c93-4a062af94465,13.0,,"['elisa', '5 rpe']",5aa35456880e87b3f32ddf7c,60,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
66972,92918e12-e3bc-4c1c-9ead-cdd17b163142,0.0,,squat,2018-05-18T18:13:14.920Z,kgs,0.0,8,92918e12-e3bc-4c1c-9ead-cdd17b163142,5.0,,['adam'],5aa35456880e87b3f32ddf7c,115,f9beacc0-676b-49f5-8f0b-e5b397918574
67326,9364ee64-158c-4e0f-99d4-5903b836a2d9,0.0,,squat,2018-05-16T16:44:54.562Z,kgs,0.0,7.5,9364ee64-158c-4e0f-99d4-5903b836a2d9,11.0,,['mimi'],5aa35456880e87b3f32ddf7c,80,21b51e5a-6a80-48d8-827b-b2309f4cd405
67449,93ada869-ff73-435b-b04e-111dfc42cfc0,0.0,,squat,2018-05-23T00:24:09.993Z,kgs,0.0,7,93ada869-ff73-435b-b04e-111dfc42cfc0,14.0,,['mimi'],5aa35456880e87b3f32ddf7c,82.5,0e6dd975-b54d-4e4d-ab2f-d240105f4697
67542,93dd05e0-ce14-42dc-b3b5-49b6fffa9080,0.0,,squat,2018-05-23T00:47:26.171Z,kgs,0.0,9.5,93dd05e0-ce14-42dc-b3b5-49b6fffa9080,20.0,,['mimi'],5aa35456880e87b3f32ddf7c,97.5,0e6dd975-b54d-4e4d-ab2f-d240105f4697
67783,946aef48-b56f-4af5-b718-6b5710336139,0.0,,squat,2018-05-13T18:28:38.388Z,kgs,0.0,< 5.5,946aef48-b56f-4af5-b718-6b5710336139,2.0,,"['chase', '5 rpe']",5aa35456880e87b3f32ddf7c,105,5fbdf0dd-adc7-4221-9ced-8514e5ee9d04
68047,94ff37b5-bcc0-4cd4-8b8f-6fecdce502f7,0.0,,squat,2018-05-09T00:22:47.246Z,kgs,0.0,< 5.5,94ff37b5-bcc0-4cd4-8b8f-6fecdce502f7,2.0,,"['harr', '5 rpe']",5aa35456880e87b3f32ddf7c,80,b7248c31-b8e1-4d51-9201-536ac8536e73
68163,95408688-933c-4d40-b885-5eeb9813e483,0.0,,bench,2018-05-19T16:24:36.028Z,kgs,0.0,< 5.5,95408688-933c-4d40-b885-5eeb9813e483,39.0,,"['mimi', '5.5 rpe']",5aa35456880e87b3f32ddf7c,35,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
68706,967416f3-48ee-48cb-b498-882395c712b9,0.0,,squat,2018-05-19T15:34:58.437Z,kgs,0.0,7,967416f3-48ee-48cb-b498-882395c712b9,22.0,,['mimi'],5aa35456880e87b3f32ddf7c,77.5,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
68735,96809c21-6e71-4ee6-884f-c21ae2438c6b,0.0,,squat,2018-05-21T22:32:57.504Z,kgs,0.0,< 5.5,96809c21-6e71-4ee6-884f-c21ae2438c6b,1.0,,"['rpe5', 'chase']",5aa35456880e87b3f32ddf7c,110,1ba53e08-ded3-468b-8916-ba110f3ccb76
68989,971c8ce4-6f6d-4333-a8c0-16181472b859,0.0,,squat,2018-05-11T01:22:58.915Z,kgs,0.0,8.5,971c8ce4-6f6d-4333-a8c0-16181472b859,12.0,,['harr'],5aa35456880e87b3f32ddf7c,125,0731b594-a678-4294-9b68-9285f8a1f0a5
69184,9789a76e-1da4-4381-976e-5547277d4236,0.0,,bench,2018-05-23T23:38:43.887Z,kgs,0.0,< 5.5,9789a76e-1da4-4381-976e-5547277d4236,7.0,,['chase'],5aa35456880e87b3f32ddf7c,84,ea75c10c-b19e-4984-8b6f-66a0227d0674
69475,98273702-37ac-446f-b1ac-4c3ea05d2d34,0.0,,bench,2018-05-19T16:02:18.807Z,kgs,0.0,8,98273702-37ac-446f-b1ac-4c3ea05d2d34,33.0,,['matt'],5aa35456880e87b3f32ddf7c,112.5,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
70105,9990217c-87f5-417b-9eea-d15c9cb6faae,0.0,,squat,2018-05-08T22:20:44.725Z,kgs,0.0,< 5.5,9990217c-87f5-417b-9eea-d15c9cb6faae,5.0,,"['elisa', '5.5']",58ace5bd6ca711fcd8cb7b39,57.5,dc7cace1-274d-487c-ba35-7bc957b7097b
70123,999df0d2-89fe-4199-8db2-911d6049894b,0.0,,squat,2018-05-22T22:47:35.150Z,kgs,0.0,< 5.5,999df0d2-89fe-4199-8db2-911d6049894b,2.0,,"['matt', '5.5 rpe']",5aa35456880e87b3f32ddf7c,117.5,0e6dd975-b54d-4e4d-ab2f-d240105f4697
70541,9ab494a2-474e-4848-a1cd-74d6976c45b7,0.0,,bench,2018-05-23T23:46:32.976Z,kgs,0.0,8,9ab494a2-474e-4848-a1cd-74d6976c45b7,9.0,,['chase'],5aa35456880e87b3f32ddf7c,92,ea75c10c-b19e-4984-8b6f-66a0227d0674
70856,9b64a38d-2ecb-430a-9463-7840cadcb0a2,0.0,,squat,2018-05-13T18:49:11.759Z,kgs,0.0,8,9b64a38d-2ecb-430a-9463-7840cadcb0a2,5.0,,['chase'],5aa35456880e87b3f32ddf7c,127.5,5fbdf0dd-adc7-4221-9ced-8514e5ee9d04
70905,9b816248-e045-497a-b8e7-a7f4ef970f6b,0.0,,squat,2018-05-18T00:31:41.892Z,kgs,0.0,6.5,9b816248-e045-497a-b8e7-a7f4ef970f6b,32.0,,['harr'],5aa35456880e87b3f32ddf7c,110,069415c7-5299-4dd3-a548-e201d5fa7c81
71152,9c091801-228a-47ca-8546-2ad231988136,0.0,,bench,2018-05-15T23:56:35.545Z,kgs,0.0,6,9c091801-228a-47ca-8546-2ad231988136,32.0,,['matt'],5aa35456880e87b3f32ddf7c,91,c1d046a3-bf4e-4ba8-a43a-2568a3b21620
71191,9c1ab105-1abd-4b77-9f54-8d150c50e04a,0.0,,squat,2018-05-16T15:48:40.179Z,kgs,0.0,< 5.5,9c1ab105-1abd-4b77-9f54-8d150c50e04a,1.0,,"['adam', '4.5 rpe ']",5aa35456880e87b3f32ddf7c,62.5,21b51e5a-6a80-48d8-827b-b2309f4cd405
72447,9edc84a3-0649-4c7a-a695-fb8403269790,0.0,,bench,2018-05-23T00:11:17.749Z,kgs,0.0,< 5.5,9edc84a3-0649-4c7a-a695-fb8403269790,9.0,,"['matt', '5 rpe']",5aa35456880e87b3f32ddf7c,80,0e6dd975-b54d-4e4d-ab2f-d240105f4697
73662,a18af213-40b7-46bb-8739-3cd51d6353bc,0.0,,squat,2018-05-23T00:06:41.919Z,kgs,0.0,< 5.5,a18af213-40b7-46bb-8739-3cd51d6353bc,8.0,,"['mimi', '5 rpe']",5aa35456880e87b3f32ddf7c,67.5,0e6dd975-b54d-4e4d-ab2f-d240105f4697
73667,a18cf915-9c66-49ff-8ab1-d9993e51bd69,0.0,,bench,2018-05-16T17:54:22.162Z,kgs,0.0,6.5,a18cf915-9c66-49ff-8ab1-d9993e51bd69,25.0,,['adam'],5aa35456880e87b3f32ddf7c,62.5,21b51e5a-6a80-48d8-827b-b2309f4cd405
73871,a1f18e5d-5a65-4784-bfc3-77354dbba574,0.0,,bench,2018-05-17T23:22:23.413Z,kgs,0.0,< 5.5,a1f18e5d-5a65-4784-bfc3-77354dbba574,17.0,,"['elisa', '5 rpe']",5aa35456880e87b3f32ddf7c,40,069415c7-5299-4dd3-a548-e201d5fa7c81
74138,a291d0ec-585a-4811-a8d9-45eb4d8c5c55,0.0,,bench,2018-05-08T22:54:57.232Z,kgs,0.0,< 5.5,a291d0ec-585a-4811-a8d9-45eb4d8c5c55,13.0,,['elisa'],58ace5bd6ca711fcd8cb7b39,30,dc7cace1-274d-487c-ba35-7bc957b7097b
74221,a2be2bd9-09c0-4186-ae70-175ea1ee980c,0.0,,squat,2018-05-17T22:34:40.317Z,kgs,0.0,< 5.5,a2be2bd9-09c0-4186-ae70-175ea1ee980c,6.0,,"['chase', '5 rpe']",5aa35456880e87b3f32ddf7c,130,069415c7-5299-4dd3-a548-e201d5fa7c81
74441,a3323acd-02e3-4d11-9b97-600fcc64867c,0.0,,squat,2018-05-19T14:42:17.009Z,kgs,0.0,< 5.5,a3323acd-02e3-4d11-9b97-600fcc64867c,5.0,,"['matt', '5 rpe']",5aa35456880e87b3f32ddf7c,142.5,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
74511,a3584615-2361-436f-99f4-9ba32d75d9d5,0.0,,bench,2018-05-17T23:33:37.746Z,kgs,0.0,7.5,a3584615-2361-436f-99f4-9ba32d75d9d5,20.0,,['chase'],5aa35456880e87b3f32ddf7c,85,069415c7-5299-4dd3-a548-e201d5fa7c81
74791,a3fbadc3-b136-4541-9bb6-7f27d08fa240,0.0,,squat,2018-05-17T22:49:38.489Z,kgs,0.0,9,a3fbadc3-b136-4541-9bb6-7f27d08fa240,11.0,,['elisa'],5aa35456880e87b3f32ddf7c,95.5,069415c7-5299-4dd3-a548-e201d5fa7c81
75119,a4aeb2f6-1b31-4eac-8217-f3da395e8d9c,1.0,,,2018-05-08T22:12:05.073Z,kgs,1.0,,a4aeb2f6-1b31-4eac-8217-f3da395e8d9c,2.0,,[],58ace5bd6ca711fcd8cb7b39,,dc7cace1-274d-487c-ba35-7bc957b7097b
75265,a4f57de1-b248-4431-abe1-15b66747e504,0.0,,sumo deadlift,2018-05-10T23:53:56.603Z,kgs,0.0,9,a4f57de1-b248-4431-abe1-15b66747e504,5.0,,[],58ace5bd6ca711fcd8cb7b39,265,5d679e1d-e559-4d1a-89b0-c227b76e69a6
75350,a526a3bc-f562-45b0-81c3-9141c456350c,0.0,,bench,2018-05-19T15:26:39.418Z,kgs,0.0,8,a526a3bc-f562-45b0-81c3-9141c456350c,19.0,,['harr'],5aa35456880e87b3f32ddf7c,70,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
75802,a620cd90-5006-4d0c-8f38-c64f79fb2f1c,0.0,,bench,2018-05-16T17:39:52.882Z,kgs,0.0,< 5.5,a620cd90-5006-4d0c-8f38-c64f79fb2f1c,20.0,,"['adam', '5 rpe']",5aa35456880e87b3f32ddf7c,52.5,21b51e5a-6a80-48d8-827b-b2309f4cd405
76109,a6ddca8e-dd78-478f-a4b1-ab4f74be5d72,0.0,,bench,2018-05-19T16:26:33.136Z,kgs,0.0,7,a6ddca8e-dd78-478f-a4b1-ab4f74be5d72,40.0,,['mimi'],5aa35456880e87b3f32ddf7c,37.5,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
76236,a71f699a-dc51-4a4a-8a75-198c3259a833,0.0,,squat,2018-05-18T00:59:28.969Z,kgs,0.0,9,a71f699a-dc51-4a4a-8a75-198c3259a833,36.0,,['harr'],5aa35456880e87b3f32ddf7c,130,069415c7-5299-4dd3-a548-e201d5fa7c81
76588,a7e30c7f-6c4d-4896-a1d1-430f645663a2,0.0,,squat,2018-05-16T16:20:33.225Z,kgs,0.0,< 5.5,a7e30c7f-6c4d-4896-a1d1-430f645663a2,6.0,,"['mimi', '5.5 rpe']",5aa35456880e87b3f32ddf7c,65,21b51e5a-6a80-48d8-827b-b2309f4cd405
76630,a7f7eab6-f8ee-48f7-8109-9d9496b7151b,0.0,,bench,2018-05-21T23:38:42.933Z,kgs,0.0,7.5,a7f7eab6-f8ee-48f7-8109-9d9496b7151b,8.0,,['chase'],5aa35456880e87b3f32ddf7c,78,1ba53e08-ded3-468b-8916-ba110f3ccb76
76982,a8c3e0dc-46cf-4db5-b870-24ab0996949a,0.0,,squat,2018-05-12T15:57:04.440Z,kgs,0.0,9.5,a8c3e0dc-46cf-4db5-b870-24ab0996949a,7.0,,['mimi'],5aa35456880e87b3f32ddf7c,77.5,bafb2bf6-d950-4ac8-a254-42f60e9eebe4
77044,a8dd9edb-c1b1-489a-b794-b69beef71208,0.0,,squat,2018-05-19T14:05:53.641Z,kgs,0.0,6,a8dd9edb-c1b1-489a-b794-b69beef71208,1.0,,['harr'],5aa35456880e87b3f32ddf7c,95,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
77368,a991136c-a2ea-4ced-95b0-b654c5de12ba,0.0,,bench,2018-05-16T18:05:33.135Z,kgs,0.0,9,a991136c-a2ea-4ced-95b0-b654c5de12ba,29.0,,['adam'],5aa35456880e87b3f32ddf7c,72.5,21b51e5a-6a80-48d8-827b-b2309f4cd405
77604,aa21e4c9-a055-4238-a8bd-dc8a993e2da4,0.0,,squat,2018-05-26T15:34:02.177Z,kgs,0.0,6,aa21e4c9-a055-4238-a8bd-dc8a993e2da4,3.0,,"['matt', 'only did 4 reps']",5aa35456880e87b3f32ddf7c,150,ec16e6cb-29c1-4e2b-8235-cbd36efac63b
77926,aad7c163-6441-4816-8835-2dcd9b47438b,0.0,,bench,2018-05-08T23:15:48.137Z,kgs,0.0,10,aad7c163-6441-4816-8835-2dcd9b47438b,4.0,,['elisa'],5aa35456880e87b3f32ddf7c,42,01aff772-84bf-4a7b-8bb4-17863086714a
77996,ab075a72-2672-4412-aada-6d6d6fcd4b2c,0.0,,squat,2018-05-16T17:08:47.989Z,kgs,0.0,10,ab075a72-2672-4412-aada-6d6d6fcd4b2c,15.0,,['mimi'],5aa35456880e87b3f32ddf7c,90,21b51e5a-6a80-48d8-827b-b2309f4cd405
78137,ab5aae8b-d8c5-4bc2-aeb9-715e32f45b88,0.0,,squat,2018-05-26T18:39:50.983Z,kgs,0.0,9,ab5aae8b-d8c5-4bc2-aeb9-715e32f45b88,3.0,,['chase'],5aa35456880e87b3f32ddf7c,145,a652b098-c05c-4b3f-bb8e-ad5042879f73
78287,abb2617a-fa2b-4952-8f6a-7a45ea341ef0,0.0,,squat,2018-05-19T15:51:15.733Z,kgs,0.0,7,abb2617a-fa2b-4952-8f6a-7a45ea341ef0,29.0,,['elisa'],5aa35456880e87b3f32ddf7c,82.5,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
79056,ad7403f4-44a9-44a0-9346-aed14e1cf045,0.0,,bench,2018-05-12T16:54:05.349Z,kgs,0.0,< 5.5,ad7403f4-44a9-44a0-9346-aed14e1cf045,18.0,,"['elisa', '5 rpe']",5aa35456880e87b3f32ddf7c,36,bafb2bf6-d950-4ac8-a254-42f60e9eebe4
79144,ada2bca3-1006-4da5-8e6e-1de6801c4335,0.0,,squat,2018-05-15T22:31:42.496Z,kgs,0.0,< 5.5,ada2bca3-1006-4da5-8e6e-1de6801c4335,8.0,,"['chase', '3.5 rpe']",5aa35456880e87b3f32ddf7c,110,c1d046a3-bf4e-4ba8-a43a-2568a3b21620
79318,ae091e6e-a3a9-48b4-ab9c-972cb085bc6a,0.0,,bench,2018-05-16T01:18:56.446Z,kgs,0.0,< 5.5,ae091e6e-a3a9-48b4-ab9c-972cb085bc6a,46.0,,"['harr', '5 rpe']",5aa35456880e87b3f32ddf7c,55,c1d046a3-bf4e-4ba8-a43a-2568a3b21620
79620,aeaec592-80ea-416e-a6c8-7f42d801da12,0.0,,squat,2018-05-14T23:21:34.641Z,kgs,0.0,7.5,aeaec592-80ea-416e-a6c8-7f42d801da12,3.0,,['mimi'],5aa35456880e87b3f32ddf7c,77,8ece7813-09a3-4117-bcae-c1487e37dfb4
79802,af30ef47-546d-43e4-9418-58c2f3cf3ab6,0.0,,squat,2018-05-09T00:29:06.488Z,kgs,0.0,6,af30ef47-546d-43e4-9418-58c2f3cf3ab6,3.0,,['harr'],5aa35456880e87b3f32ddf7c,90,b7248c31-b8e1-4d51-9201-536ac8536e73
80042,afaf7c7e-860c-4fc0-8820-42eb71c4dff1,0.0,,bench,2018-05-26T17:01:52.498Z,kgs,0.0,6,afaf7c7e-860c-4fc0-8820-42eb71c4dff1,7.0,,['matt'],5aa35456880e87b3f32ddf7c,105,c4febac1-c026-4828-950a-d5c377810f42
80962,b1ced7ee-2e57-450a-9ac9-a69cc525baab,1.0,,squat,2018-05-08T22:34:32.024Z,kgs,1.0,,b1ced7ee-2e57-450a-9ac9-a69cc525baab,10.0,,['elisa'],58ace5bd6ca711fcd8cb7b39,82.5,dc7cace1-274d-487c-ba35-7bc957b7097b
81255,b26ad402-00b7-42cd-a695-b6106e2583c5,0.0,,squat,2018-05-26T15:50:58.032Z,kgs,0.0,7,b26ad402-00b7-42cd-a695-b6106e2583c5,2.0,,['matt'],5aa35456880e87b3f32ddf7c,160,c4febac1-c026-4828-950a-d5c377810f42
