,_id,deleted,endTime,exercise,initialStartTime,metric,removed,rpe,setID,setNumber,startTime,tags,userID,weight,workoutID
81337,b29c58ab-0a35-4d33-98aa-236f39e6dad6,0.0,,squat,2018-05-15T22:07:44.719Z,kgs,0.0,< 5.5,b29c58ab-0a35-4d33-98aa-236f39e6dad6,1.0,,"['elisa', '5 rpe']",5aa35456880e87b3f32ddf7c,50,c1d046a3-bf4e-4ba8-a43a-2568a3b21620
81484,b2f4174b-3b52-4d63-8d46-1d823bf82eff,0.0,,squat,2018-05-15T22:09:49.112Z,kgs,0.0,< 5.5,b2f4174b-3b52-4d63-8d46-1d823bf82eff,2.0,,"['elisa', '5.5 rpe']",5aa35456880e87b3f32ddf7c,54,c1d046a3-bf4e-4ba8-a43a-2568a3b21620
81547,b3203fb7-17f5-4e3b-9d6e-414c0dee4812,0.0,,,2018-05-10T00:51:11.726Z,kgs,0.0,,b3203fb7-17f5-4e3b-9d6e-414c0dee4812,6.0,,[],58ace5bd6ca711fcd8cb7b39,,1b9a1147-0192-4db3-ae90-e15fc0cdafbe
81889,b3d9b897-4f80-4d5a-b3c3-b65b0f8891fa,1.0,,,2018-05-08T22:28:19.983Z,kgs,0.0,,b3d9b897-4f80-4d5a-b3c3-b65b0f8891fa,8.0,,[],58ace5bd6ca711fcd8cb7b39,,dc7cace1-274d-487c-ba35-7bc957b7097b
81919,b3e8b53a-411e-44d7-b64a-19505474b413,0.0,,bench,2018-05-12T17:18:14.742Z,kgs,0.0,7,b3e8b53a-411e-44d7-b64a-19505474b413,20.0,,['elisa'],5aa35456880e87b3f32ddf7c,40,bafb2bf6-d950-4ac8-a254-42f60e9eebe4
81994,b418fa8b-79ce-474d-b8be-16db90889d50,0.0,,bench,2018-05-12T13:14:27.582Z,kgs,0.0,< 5.5,b418fa8b-79ce-474d-b8be-16db90889d50,7.0,,"['harr', '5.5 rpe']",5aa35456880e87b3f32ddf7c,55,ac1ca1f7-552e-4350-a77d-9ee0287d5aa2
82105,b45890d9-dfbe-4839-807d-430236abd259,0.0,,squat,2018-05-22T23:18:16.672Z,kgs,0.0,7.5,b45890d9-dfbe-4839-807d-430236abd259,5.0,,['matt'],5aa35456880e87b3f32ddf7c,147.5,0e6dd975-b54d-4e4d-ab2f-d240105f4697
82424,b51ab1fc-47f7-4f23-a1f0-368d3bebf2ca,0.0,,bench,2018-05-16T00:20:48.291Z,kgs,0.0,10,b51ab1fc-47f7-4f23-a1f0-368d3bebf2ca,39.0,,['matt'],5aa35456880e87b3f32ddf7c,111,c1d046a3-bf4e-4ba8-a43a-2568a3b21620
82495,b5449fcf-6299-4d0b-bbed-76da3931fc9e,0.0,,squat,2018-05-17T22:43:30.737Z,kgs,0.0,7.5,b5449fcf-6299-4d0b-bbed-76da3931fc9e,9.0,,['chase'],5aa35456880e87b3f32ddf7c,137.5,069415c7-5299-4dd3-a548-e201d5fa7c81
82880,b63137df-8dc3-431f-86af-c6644bd8b193,0.0,,squat,2018-05-25T00:11:20.574Z,kgs,0.0,10,b63137df-8dc3-431f-86af-c6644bd8b193,13.0,,"['mimi ', 'failed rep 4']",5aa35456880e87b3f32ddf7c,100,7e166282-3e2e-4b31-b419-8f70734fc65e
82980,b665eeee-e26f-4514-931c-d140fa310f3d,0.0,,bench,2018-05-11T02:19:58.323Z,kgs,0.0,9,b665eeee-e26f-4514-931c-d140fa310f3d,22.0,,['harr'],5aa35456880e87b3f32ddf7c,80,0731b594-a678-4294-9b68-9285f8a1f0a5
83091,b6a9aa22-9db0-40b5-a17c-62b828cada93,0.0,,bench,2018-05-19T16:40:19.615Z,kgs,0.0,10,b6a9aa22-9db0-40b5-a17c-62b828cada93,42.0,,['mimi'],5aa35456880e87b3f32ddf7c,40,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
83228,b6fa84df-0776-4877-b592-1d3c8fbaa1c7,0.0,,squat,2018-05-15T23:01:55.493Z,kgs,0.0,8.5,b6fa84df-0776-4877-b592-1d3c8fbaa1c7,18.0,,['elisa'],5aa35456880e87b3f32ddf7c,74,c1d046a3-bf4e-4ba8-a43a-2568a3b21620
83346,b744296f-3fba-4e22-9271-0f98f0048097,0.0,,bench,2018-05-21T23:46:21.510Z,kgs,0.0,9.5,b744296f-3fba-4e22-9271-0f98f0048097,9.0,,['chase'],5aa35456880e87b3f32ddf7c,82,1ba53e08-ded3-468b-8916-ba110f3ccb76
83467,b782726e-115c-439c-84cb-eec6e8b7279f,0.0,,bench,2018-05-21T23:30:00.126Z,kgs,0.0,6,b782726e-115c-439c-84cb-eec6e8b7279f,7.0,,['chase'],5aa35456880e87b3f32ddf7c,74,1ba53e08-ded3-468b-8916-ba110f3ccb76
83474,b786c880-7ed7-480f-becf-2d500b62dffe,0.0,,squat,2018-05-16T00:52:09.343Z,kgs,0.0,8.5,b786c880-7ed7-480f-becf-2d500b62dffe,44.0,,['harr'],5aa35456880e87b3f32ddf7c,110,c1d046a3-bf4e-4ba8-a43a-2568a3b21620
83541,b7a47682-d68c-440f-ad60-d019245b4670,0.0,,squat,2018-05-12T16:04:11.604Z,kgs,0.0,6,b7a47682-d68c-440f-ad60-d019245b4670,8.0,,['elisa'],5aa35456880e87b3f32ddf7c,74,bafb2bf6-d950-4ac8-a254-42f60e9eebe4
83648,b7e413a3-5f76-4085-a40b-b695c67607bf,0.0,,squat,2018-05-15T22:19:35.194Z,kgs,0.0,6,b7e413a3-5f76-4085-a40b-b695c67607bf,4.0,,['elisa'],5aa35456880e87b3f32ddf7c,58,c1d046a3-bf4e-4ba8-a43a-2568a3b21620
83673,b7f14ec3-c64f-4538-8be2-7230e0435419,0.0,,squat,2018-05-16T17:04:25.483Z,kgs,0.0,9,b7f14ec3-c64f-4538-8be2-7230e0435419,14.0,,['adam'],5aa35456880e87b3f32ddf7c,97.5,21b51e5a-6a80-48d8-827b-b2309f4cd405
84138,b8e2208b-b88f-478a-9570-d7a46ebe93f8,0.0,,squat,2018-05-23T22:51:57.912Z,kgs,0.0,< 5.5,b8e2208b-b88f-478a-9570-d7a46ebe93f8,2.0,,"['chase', '5 rpe']",5aa35456880e87b3f32ddf7c,142.5,ea75c10c-b19e-4984-8b6f-66a0227d0674
84372,b95e509e-86da-4b4f-ad3b-5136a47fc722,0.0,,squat,2018-05-15T22:22:24.216Z,kgs,0.0,< 5.5,b95e509e-86da-4b4f-ad3b-5136a47fc722,5.0,,"['matt', '5 rpe']",5aa35456880e87b3f32ddf7c,116,c1d046a3-bf4e-4ba8-a43a-2568a3b21620
84848,ba62b29a-0fc4-4dda-a9c8-501725cdfa32,0.0,,squat,2018-05-08T22:38:08.697Z,kgs,0.0,8.5,ba62b29a-0fc4-4dda-a9c8-501725cdfa32,11.0,,['elisa'],58ace5bd6ca711fcd8cb7b39,82.5,dc7cace1-274d-487c-ba35-7bc957b7097b
84998,babf7382-31cb-4088-b603-6661078c386d,0.0,,bench,2018-05-17T23:45:27.775Z,kgs,0.0,8.5,babf7382-31cb-4088-b603-6661078c386d,24.0,,['elisa'],5aa35456880e87b3f32ddf7c,47.5,069415c7-5299-4dd3-a548-e201d5fa7c81
85094,baf71b71-2199-49d5-84b4-ba400650a0db,0.0,,bench,2018-05-08T23:07:25.600Z,kgs,0.0,< 5.5,baf71b71-2199-49d5-84b4-ba400650a0db,1.0,,"['elisa', '5.5 rpe ']",5aa35456880e87b3f32ddf7c,34,01aff772-84bf-4a7b-8bb4-17863086714a
85377,bb90b816-4fe0-4741-adf4-9aca9e87c6d0,0.0,,squat,2018-05-23T00:13:22.548Z,kgs,0.0,6,bb90b816-4fe0-4741-adf4-9aca9e87c6d0,10.0,,['mimi'],5aa35456880e87b3f32ddf7c,72.5,0e6dd975-b54d-4e4d-ab2f-d240105f4697
85819,bc8a89c4-16fe-4177-b4af-fd62144a5977,1.0,,,2018-05-10T23:40:19.787Z,kgs,0.0,,bc8a89c4-16fe-4177-b4af-fd62144a5977,3.0,,[],58ace5bd6ca711fcd8cb7b39,,5d679e1d-e559-4d1a-89b0-c227b76e69a6
85834,bc93e712-91e1-41e8-88da-b334e5ad13f3,0.0,,squat,2018-05-15T23:16:22.065Z,kgs,0.0,9,bc93e712-91e1-41e8-88da-b334e5ad13f3,21.0,,['chase'],5aa35456880e87b3f32ddf7c,162.5,c1d046a3-bf4e-4ba8-a43a-2568a3b21620
85912,bcc40ab5-5197-4ad4-9fd8-5bbdbd3547c1,0.0,,bench,2018-05-19T16:14:38.631Z,kgs,0.0,< 5.5,bcc40ab5-5197-4ad4-9fd8-5bbdbd3547c1,36.0,,"['mimi', '5 rpe']",5aa35456880e87b3f32ddf7c,30,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
86080,bd20ce25-8171-40e2-a6cc-7d5d424dcdb7,0.0,,bench,2018-05-15T00:25:57.337Z,kgs,0.0,8,bd20ce25-8171-40e2-a6cc-7d5d424dcdb7,11.0,,['mimi'],5aa35456880e87b3f32ddf7c,42.5,8ece7813-09a3-4117-bcae-c1487e37dfb4
88265,c1b894ff-ec9d-4b02-8418-b7a4cddc439e,0.0,,squat,2018-05-11T00:43:17.918Z,kgs,0.0,< 5.5,c1b894ff-ec9d-4b02-8418-b7a4cddc439e,8.0,,"['harr', '5 rpe']",5aa35456880e87b3f32ddf7c,105,0731b594-a678-4294-9b68-9285f8a1f0a5
88378,c1f8e77a-689a-4e14-9f29-4239c2cc0b69,0.0,,bench,2018-05-19T16:12:35.563Z,kgs,0.0,10,c1f8e77a-689a-4e14-9f29-4239c2cc0b69,35.0,,['matt'],5aa35456880e87b3f32ddf7c,120,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
88543,c24cba29-91f9-46cd-8e97-1d4893a8b72d,0.0,,,2018-05-16T01:49:47.500Z,kgs,0.0,,c24cba29-91f9-46cd-8e97-1d4893a8b72d,2.0,,[],58ace5bd6ca711fcd8cb7b39,,bbad5df7-259c-4f9b-9cdc-c824d1418889
88863,c3071c95-0ff6-4de7-b9f8-2630e8fd293e,0.0,,bench,2018-05-18T01:46:25.199Z,kgs,0.0,8.5,c3071c95-0ff6-4de7-b9f8-2630e8fd293e,43.0,,['harr'],5aa35456880e87b3f32ddf7c,77.5,069415c7-5299-4dd3-a548-e201d5fa7c81
88889,c3167415-92ad-4d3b-9c5d-e6c8e48c2f94,0.0,,bench,2018-05-13T19:34:29.568Z,kgs,0.0,< 5.5,c3167415-92ad-4d3b-9c5d-e6c8e48c2f94,9.0,,"['chase', '5 rpe']",5aa35456880e87b3f32ddf7c,64,5fbdf0dd-adc7-4221-9ced-8514e5ee9d04
89007,c35b4785-69e2-4aae-bfe9-f15d705661f5,0.0,,squat,2018-05-23T23:11:49.175Z,kgs,0.0,9.5,c35b4785-69e2-4aae-bfe9-f15d705661f5,5.0,,['chase'],5aa35456880e87b3f32ddf7c,165,ea75c10c-b19e-4984-8b6f-66a0227d0674
89237,c3db03b8-a692-4ac8-9d40-972fdfdef2b9,0.0,,squat,2018-05-14T23:36:59.243Z,kgs,0.0,9,c3db03b8-a692-4ac8-9d40-972fdfdef2b9,6.0,,['mimi'],5aa35456880e87b3f32ddf7c,90.5,8ece7813-09a3-4117-bcae-c1487e37dfb4
89743,c50955bb-7668-4507-a002-5968886ffc33,0.0,,bench,2018-05-18T18:44:25.781Z,kgs,0.0,< 5.5,c50955bb-7668-4507-a002-5968886ffc33,6.0,,"['adam', '5 rpe']",5aa35456880e87b3f32ddf7c,70,f9beacc0-676b-49f5-8f0b-e5b397918574
89926,c5746e0a-a7fa-4100-9218-c691a9cd2e1e,0.0,,bench,2018-05-16T18:03:20.268Z,kgs,0.0,9.5,c5746e0a-a7fa-4100-9218-c691a9cd2e1e,28.0,,"['mimi ', 'redo']",5aa35456880e87b3f32ddf7c,42.5,21b51e5a-6a80-48d8-827b-b2309f4cd405
90028,c5a8c078-603e-4ed3-9c98-25bd3db8b037,0.0,,squat,2018-05-12T15:37:35.392Z,kgs,0.0,< 5.5,c5a8c078-603e-4ed3-9c98-25bd3db8b037,4.0,,"['elisa', '5 rpe']",5aa35456880e87b3f32ddf7c,65,bafb2bf6-d950-4ac8-a254-42f60e9eebe4
90415,c694e3d7-d1ed-4d47-8fe4-63dbbb4d1f5e,0.0,,squat,2018-05-11T00:31:48.865Z,kgs,0.0,< 5.5,c694e3d7-d1ed-4d47-8fe4-63dbbb4d1f5e,6.0,,"['harr', '5 rpe']",5aa35456880e87b3f32ddf7c,95,0731b594-a678-4294-9b68-9285f8a1f0a5
90974,c7bd2a92-5e21-4253-91e3-9ca5eb4d67e2,0.0,,squat,2018-05-24T22:56:28.196Z,kgs,,,c7bd2a92-5e21-4253-91e3-9ca5eb4d67e2,3.0,,['matt'],5aa35456880e87b3f32ddf7c,,500da55e-ed20-4dd5-bad2-5a12c01aa1a9
91091,c7fa5404-60d9-4bbc-9850-b2da05cbb7b0,0.0,,bench,2018-05-12T13:38:47.399Z,kgs,0.0,6.5,c7fa5404-60d9-4bbc-9850-b2da05cbb7b0,10.0,,['harr'],5aa35456880e87b3f32ddf7c,62.5,ac1ca1f7-552e-4350-a77d-9ee0287d5aa2
91098,c7fb9d95-78df-4640-b3c4-26c755901f40,0.0,,bench,2018-05-23T00:41:06.541Z,kgs,0.0,9.5,c7fb9d95-78df-4640-b3c4-26c755901f40,19.0,,['matt'],5aa35456880e87b3f32ddf7c,110,0e6dd975-b54d-4e4d-ab2f-d240105f4697
91323,c88306b5-0b14-460d-91ac-67518a997b4c,0.0,,bench,2018-05-16T01:58:22.421Z,kgs,0.0,10,c88306b5-0b14-460d-91ac-67518a997b4c,51.0,,['harr'],5aa35456880e87b3f32ddf7c,67.5,c1d046a3-bf4e-4ba8-a43a-2568a3b21620
91441,c8ba3da5-68fb-44db-a08e-8d7cec5c8ad6,0.0,,bench,2018-05-25T00:46:46.298Z,kgs,0.0,7.5,c8ba3da5-68fb-44db-a08e-8d7cec5c8ad6,21.0,,['matt'],5aa35456880e87b3f32ddf7c,125,7e166282-3e2e-4b31-b419-8f70734fc65e
91777,c96abc87-7c67-40cc-a192-6367801362da,0.0,,squat,2018-05-09T00:35:52.127Z,kgs,0.0,7,c96abc87-7c67-40cc-a192-6367801362da,4.0,,['harr'],5aa35456880e87b3f32ddf7c,100,b7248c31-b8e1-4d51-9201-536ac8536e73
92372,cab103a5-1704-41b6-a5c2-986edb728dcb,0.0,,squat,2018-05-21T23:04:31.258Z,kgs,0.0,9.5,cab103a5-1704-41b6-a5c2-986edb728dcb,5.0,,['chase'],5aa35456880e87b3f32ddf7c,140,1ba53e08-ded3-468b-8916-ba110f3ccb76
92735,cb86c4a5-b25b-415c-85b4-551bd16febd5,0.0,,squat,2018-05-19T16:06:19.960Z,kgs,0.0,9,cb86c4a5-b25b-415c-85b4-551bd16febd5,34.0,,['elisa'],5aa35456880e87b3f32ddf7c,91.5,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
92750,cb90acd6-ab2f-4b99-92a5-fb492c55a0c8,0.0,,bench,2018-05-26T19:13:03.853Z,kgs,0.0,8,cb90acd6-ab2f-4b99-92a5-fb492c55a0c8,6.0,,['chase'],5aa35456880e87b3f32ddf7c,83,a652b098-c05c-4b3f-bb8e-ad5042879f73
93044,cc29b0b3-5e9f-45ad-917e-ec5f4896b383,0.0,,bench,2018-05-23T00:25:55.866Z,kgs,0.0,6.5,cc29b0b3-5e9f-45ad-917e-ec5f4896b383,15.0,,['matt'],5aa35456880e87b3f32ddf7c,100,0e6dd975-b54d-4e4d-ab2f-d240105f4697
93378,cce5eb86-5950-4bd3-8e20-b231d98c0db1,0.0,,bench,2018-05-23T01:09:52.710Z,kgs,0.0,7,cce5eb86-5950-4bd3-8e20-b231d98c0db1,25.0,,['mimi'],5aa35456880e87b3f32ddf7c,42.5,0e6dd975-b54d-4e4d-ab2f-d240105f4697
93497,cd362ada-3f19-46d1-851e-d270a12d47ff,0.0,,squat,2018-05-23T22:56:57.848Z,kgs,0.0,7,cd362ada-3f19-46d1-851e-d270a12d47ff,3.0,,['chase'],5aa35456880e87b3f32ddf7c,150,ea75c10c-b19e-4984-8b6f-66a0227d0674
93546,cd5062d6-7162-49b0-9cb5-0d50ed2e5867,0.0,,squat,2018-05-10T22:18:21.138Z,kgs,0.0,6.5,cd5062d6-7162-49b0-9cb5-0d50ed2e5867,2.0,,['elisa'],5aa35456880e87b3f32ddf7c,82.5,0ebb7ef9-06c9-4a3f-aee6-45c16d65e3f5
93846,cdf2d3b1-7c88-44b8-b179-919e5ceee4a5,0.0,,squat,2018-05-12T12:24:45.276Z,kgs,0.0,7,cdf2d3b1-7c88-44b8-b179-919e5ceee4a5,2.0,,['harr'],5aa35456880e87b3f32ddf7c,100,ac1ca1f7-552e-4350-a77d-9ee0287d5aa2
94184,ceb63f6d-7f11-4a8a-82da-6b83dba16d3a,0.0,,bench,2018-05-15T23:26:51.556Z,kgs,0.0,< 5.5,ceb63f6d-7f11-4a8a-82da-6b83dba16d3a,23.0,,"['elisa', '5 rpe']",5aa35456880e87b3f32ddf7c,30.5,c1d046a3-bf4e-4ba8-a43a-2568a3b21620
94275,cee2984a-0c22-4acd-be03-d5daa5278e15,0.0,,squat,2018-05-17T22:15:18.228Z,kgs,0.0,6,cee2984a-0c22-4acd-be03-d5daa5278e15,2.0,,['elisa'],5aa35456880e87b3f32ddf7c,79,069415c7-5299-4dd3-a548-e201d5fa7c81
94351,cf01a86c-27bd-482a-9cfc-fa8272de86cb,0.0,,bench,2018-05-16T00:06:04.919Z,kgs,0.0,7,cf01a86c-27bd-482a-9cfc-fa8272de86cb,36.0,,['matt'],5aa35456880e87b3f32ddf7c,97.5,c1d046a3-bf4e-4ba8-a43a-2568a3b21620
94354,cf034eca-0769-4f80-bc18-85cb9164bfb0,0.0,,bench,2018-05-15T00:34:46.237Z,kgs,0.0,8,cf034eca-0769-4f80-bc18-85cb9164bfb0,12.0,,['mimi'],5aa35456880e87b3f32ddf7c,45,8ece7813-09a3-4117-bcae-c1487e37dfb4
94455,cf452616-946d-4efa-b73a-a0fc5b5fbd36,0.0,,bench,2018-05-18T19:29:43.313Z,kgs,0.0,9,cf452616-946d-4efa-b73a-a0fc5b5fbd36,12.0,,['adam'],5aa35456880e87b3f32ddf7c,85,f9beacc0-676b-49f5-8f0b-e5b397918574
95014,d06b5765-a53b-4d94-b0e6-c785d850114e,0.0,,bench,2018-05-18T01:59:31.612Z,kgs,0.0,9,d06b5765-a53b-4d94-b0e6-c785d850114e,45.0,,['harr'],5aa35456880e87b3f32ddf7c,82.5,069415c7-5299-4dd3-a548-e201d5fa7c81
95029,d072e00c-89ac-46a3-97ef-c81ba3b4f9e8,0.0,,squat,2018-05-11T01:31:17.420Z,kgs,0.0,9.5,d072e00c-89ac-46a3-97ef-c81ba3b4f9e8,13.0,,['harr'],5aa35456880e87b3f32ddf7c,130,0731b594-a678-4294-9b68-9285f8a1f0a5
95213,d0e13f1b-86e2-462f-a5c6-3d2c6db2a63e,0.0,,bench,2018-05-13T19:45:15.044Z,kgs,0.0,7,d0e13f1b-86e2-462f-a5c6-3d2c6db2a63e,11.0,,['chase'],5aa35456880e87b3f32ddf7c,74,5fbdf0dd-adc7-4221-9ced-8514e5ee9d04
96165,d2f95cb4-9832-461d-9372-ef5154a6d788,0.0,,squat,2018-05-11T00:50:50.555Z,kgs,0.0,6,d2f95cb4-9832-461d-9372-ef5154a6d788,9.0,,['harr'],5aa35456880e87b3f32ddf7c,110,0731b594-a678-4294-9b68-9285f8a1f0a5
97552,d5f56970-189f-4970-8ef1-71f2004119cd,0.0,,bench,2018-05-09T01:16:15.880Z,kgs,0.0,< 5.5,d5f56970-189f-4970-8ef1-71f2004119cd,7.0,,"['harr', '3 rpe']",5aa35456880e87b3f32ddf7c,40,b7248c31-b8e1-4d51-9201-536ac8536e73
97611,d61f096e-8b3d-486f-bc77-d01a570aae71,0.0,,bench,2018-05-23T01:07:12.830Z,kgs,0.0,6.5,d61f096e-8b3d-486f-bc77-d01a570aae71,24.0,,['mimi'],5aa35456880e87b3f32ddf7c,40,0e6dd975-b54d-4e4d-ab2f-d240105f4697
97858,d6a2cfaa-a708-4a91-92d2-cb61ad79643b,0.0,,squat,2018-05-19T16:00:30.518Z,kgs,0.0,8,d6a2cfaa-a708-4a91-92d2-cb61ad79643b,32.0,,['elisa'],5aa35456880e87b3f32ddf7c,87,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
98337,d7a6a950-b120-4121-b145-1765f1f196ab,0.0,,bench,2018-05-25T00:16:39.011Z,lbs,0.0,< 5.5,d7a6a950-b120-4121-b145-1765f1f196ab,14.0,,"['bench ', '5 rpe']",5aa35456880e87b3f32ddf7c,242,7e166282-3e2e-4b31-b419-8f70734fc65e
98684,d865e836-5fa7-40dc-b668-4a72234e78e6,0.0,,bench,2018-05-18T19:03:33.767Z,kgs,0.0,7.5,d865e836-5fa7-40dc-b668-4a72234e78e6,9.0,,['adam'],5aa35456880e87b3f32ddf7c,77.5,f9beacc0-676b-49f5-8f0b-e5b397918574
99021,d936f4f7-c68e-4b17-abae-a0c4301122d1,0.0,,bench,2018-05-12T16:07:19.393Z,kgs,0.0,6,d936f4f7-c68e-4b17-abae-a0c4301122d1,9.0,,"['mimi', 'miscount']",5aa35456880e87b3f32ddf7c,30,bafb2bf6-d950-4ac8-a254-42f60e9eebe4
99031,d939f202-ce4d-4122-8717-6f2f028ec867,0.0,,bench,2018-05-12T17:37:15.366Z,kgs,0.0,10,d939f202-ce4d-4122-8717-6f2f028ec867,23.0,,['elisa'],5aa35456880e87b3f32ddf7c,46,bafb2bf6-d950-4ac8-a254-42f60e9eebe4
99047,d9413c71-825e-4869-bf87-e9e063c3d3b4,0.0,,bench,2018-05-15T00:17:59.684Z,kgs,0.0,7.5,d9413c71-825e-4869-bf87-e9e063c3d3b4,10.0,,"['bug', 'maybe?', 'mimi']",5aa35456880e87b3f32ddf7c,40,8ece7813-09a3-4117-bcae-c1487e37dfb4
99415,da0da59d-8672-4333-80ca-e5c1f6d771ce,0.0,,bench,2018-05-19T15:16:26.783Z,kgs,0.0,7,da0da59d-8672-4333-80ca-e5c1f6d771ce,14.0,,['harr'],5aa35456880e87b3f32ddf7c,65,870ca10a-1f71-4cbf-a3f8-6ef0f0cc56c1
99459,da2a70fa-1a7c-42d2-9c82-25a2be7d79d9,0.0,,bench,2018-05-17T23:40:52.687Z,lbs,0.0,< 5.5,da2a70fa-1a7c-42d2-9c82-25a2be7d79d9,22.0,,"['matt', '5 rpe']",5aa35456880e87b3f32ddf7c,240,069415c7-5299-4dd3-a548-e201d5fa7c81
